what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1668849784677
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1668849784677
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1668849784677
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1668849784677
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1668849784677
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1668849784677
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1668849784686
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1668849784688
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1668849784688
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1668849784688
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1668849784688
os,sysinfo,,,"win32",1668849784688
arch,sysinfo,,,"x86",1668849784688
ws,sysinfo,,,"win32",1668849784688
locale,sysinfo,,,"en_US",1668849784688
processors,sysinfo,,,"8",1668849784688
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1668849784688
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1668849784688
java.specification.name,sysinfo,,,"Java Platform API Specification",1668849784688
java.specification.vendor,sysinfo,,,"Oracle Corporation",1668849784688
java.specification.version,sysinfo,,,"1.7",1668849784688
java.vendor,sysinfo,,,"Oracle Corporation",1668849784688
java.version,sysinfo,,,"1.7.0_02",1668849784688
java.vm.info,sysinfo,,,"mixed mode, sharing",1668849784688
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1668849784688
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1668849784688
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1668849784688
java.vm.specification.version,sysinfo,,,"1.7",1668849784688
